"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000169682",6.34383659106671,0.430822412860752,0.763543389228281,0.56424090488975,0.572590193059846,0.679564685562572,"SPNS1","83985","sphingolipid transporter 1 (putative)"
"ENSG00000213339",225.859412660559,-0.0711558966846225,0.126204284382522,-0.563815222539915,0.572879890834833,0.679853758847232,"QTRT1","81890","queuine tRNA-ribosyltransferase catalytic subunit 1"
"ENSG00000270672",1.45027942846359,-0.902569109258478,1.60192250065983,-0.563428698258943,0.573142999855816,0.680111234450485,"MTRNR2L6","100463482","MT-RNR2 like 6"
"ENSG00000234409",2.79871975242657,-0.615837970918413,1.09319028111269,-0.563340144491215,0.573203286920005,0.68012801244884,"CCDC188","388849","coiled-coil domain containing 188"
"ENSG00000167186",146.606977238535,-0.0843210296711665,0.149709057785523,-0.563232652175041,0.573276471316186,0.680160089700366,"COQ7","10229","coenzyme Q7, hydroxylase"
"ENSG00000105821",436.562172385838,-0.0533372705352588,0.0947660929881713,-0.562830743079346,0.573550143841748,0.680430010459605,"DNAJC2","27000","DnaJ heat shock protein family (Hsp40) member C2"
"ENSG00000176731",156.867705222756,0.082456186993081,0.146523360006793,0.562751133943816,0.573604359549705,0.680439556587536,"RBIS","401466","ribosomal biogenesis factor"
"ENSG00000123505",1419.80348217489,0.0396274307299629,0.0704410150802201,0.562561892170834,0.573733247431125,0.680537674095769,"AMD1","262","adenosylmethionine decarboxylase 1"
"ENSG00000198034",10704.9351412331,0.0210042969876934,0.0373706999586355,0.562052544130627,0.574080219919147,0.680894437563849,"RPS4X","6191","ribosomal protein S4 X-linked"
"ENSG00000186517",3.84330867907507,0.523585271306504,0.931732219921987,0.561948229449813,0.574151292280884,0.680896924645165,"ARHGAP30","257106","Rho GTPase activating protein 30"
"ENSG00000100038",4.63128451337681,-0.482584111083239,0.858829265393995,-0.561909253129433,0.57417784895205,0.680896924645165,"TOP3B","8940","DNA topoisomerase III beta"
"ENSG00000119782",35.8476657710666,0.167179222778682,0.297553438678095,0.56184604527304,0.574220917113228,0.680896924645165,"FKBP1B","2281","FKBP prolyl isomerase 1B"
"ENSG00000165606",0.902053530825768,-2.1298136203681,3.79160900493143,-0.561717629006057,0.574308421270485,0.680945898043798,"DRGX","644168","dorsal root ganglia homeobox"
"ENSG00000138379",0.657048810039433,1.25918274148518,2.24332979558651,0.561300769936939,0.5745925167999,0.681208425698155,"MSTN","2660","myostatin"
"ENSG00000137726",2.26083121985911,0.653757868072506,1.16480996391579,0.561257104871203,0.574622279025611,0.681208425698155,"FXYD6","53826","FXYD domain containing ion transport regulator 6"
"ENSG00000172819",548.591117984066,-0.0478143834261179,0.0852454076083402,-0.560902748518735,0.574863836239102,0.681426144654516,"RARG","5916","retinoic acid receptor gamma"
"ENSG00000272333",729.125966453388,0.0451666930157141,0.0805322785074449,0.56085204408489,0.574898404304129,0.681426144654516,"KMT2B","9757","lysine methyltransferase 2B"
"ENSG00000046647",139.189900443965,0.084607863184039,0.150880377060561,0.560761212507302,0.574960331758298,0.681444742215826,"GEMIN8","54960","gem nuclear organelle associated protein 8"
"ENSG00000171094",1.09515785930509,2.21628826265734,3.95393916756539,0.560526646650966,0.575120269435779,0.681493445922565,"ALK","238","ALK receptor tyrosine kinase"
"ENSG00000187017",0.634513129677028,1.26926854167997,2.26453917970987,0.560497496820782,0.575140146586026,0.681493445922565,"ESPN","83715","espin"
"ENSG00000212126",0.634513129677028,1.26926854167997,2.26453917970987,0.560497496820782,0.575140146586026,0.681493445922565,"TAS2R50","259296","taste 2 receptor member 50"
"ENSG00000280789",39.4520200287882,0.156818570844885,0.27990176384795,0.560262888982983,0.57530013653756,0.681628218690454,"PAGR1","79447","PAXIP1 associated glutamate rich protein 1"
"ENSG00000175110",398.555623018538,-0.0527429122698707,0.0941674381595964,-0.560097134430707,0.575413184923047,0.681707356864619,"MRPS22","56945","mitochondrial ribosomal protein S22"
"ENSG00000178199",1.27412872019255,-0.882904744778487,1.57681711859195,-0.559928437082731,0.575528251139224,0.681788872702346,"ZC3H12D","340152","zinc finger CCCH-type containing 12D"
"ENSG00000147996",42.0870462518651,0.153211291699117,0.273949157137688,0.559269074962373,0.575978097513694,0.682266934669411,"CBWD5","220869","COBW domain containing 5"
"ENSG00000050327",4.36844451385245,-0.468930349895974,0.838763827631334,-0.559073167497257,0.576111786339746,0.68237044981718,"ARHGEF5","7984","Rho guanine nucleotide exchange factor 5"
"ENSG00000204348",123.420463891468,-0.0897488432404414,0.160735143053249,-0.558364782807384,0.576595315913877,0.682888280772961,"DXO","1797","decapping exoribonuclease"
"ENSG00000169242",2.07073659103766,0.716256600743484,1.28318022405587,0.558188621766271,0.576715589711581,0.682975842600986,"EFNA1","1942","ephrin A1"
"ENSG00000165699",1020.2411586606,0.0366351358227954,0.0656541668613064,0.558001686323834,0.576843232656793,0.68307211657527,"TSC1","7248","TSC complex subunit 1"
"ENSG00000176092",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CRYBG2","55057","crystallin beta-gamma domain containing 2"
"ENSG00000081985",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"IL12RB2","3595","interleukin 12 receptor subunit beta 2"
"ENSG00000177551",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"NHLH2","4808","nescient helix-loop-helix 2"
"ENSG00000279487",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,NA,NA,NA
"ENSG00000115155",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"OTOF","9381","otoferlin"
"ENSG00000279229",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,NA,NA,NA
"ENSG00000121966",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CXCR4","7852","C-X-C motif chemokine receptor 4"
"ENSG00000128710",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"HOXD10","3236","homeobox D10"
"ENSG00000146151",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"HMGCLL1","54511","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1"
"ENSG00000164691",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"TAGAP","117289","T cell activation RhoGTPase activating protein"
"ENSG00000279448",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,NA,NA,NA
"ENSG00000155428",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"TRIM74","378108","tripartite motif containing 74"
"ENSG00000188175",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"HEPACAM2","253012","HEPACAM family member 2"
"ENSG00000104267",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CA2","760","carbonic anhydrase 2"
"ENSG00000168828",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"OR13J1","392309","olfactory receptor family 13 subfamily J member 1"
"ENSG00000148204",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CRB2","286204","crumbs cell polarity complex component 2"
"ENSG00000137757",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CASP5","838","caspase 5"
"ENSG00000154143",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"PANX3","116337","pannexin 3"
"ENSG00000272916",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,NA,NA,NA
"ENSG00000204010",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"IFIT1B","439996","interferon induced protein with tetratricopeptide repeats 1B"
"ENSG00000125084",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"WNT1","7471","Wnt family member 1"
"ENSG00000123360",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"PDE1B","5153","phosphodiesterase 1B"
"ENSG00000175189",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"INHBC","3626","inhibin subunit beta C"
"ENSG00000179813",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"FAM216B","144809","family with sequence similarity 216 member B"
"ENSG00000178997",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"EXD1","161829","exonuclease 3'-5' domain containing 1"
"ENSG00000140254",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"DUOXA1","90527","dual oxidase maturation factor 1"
"ENSG00000155719",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"OTOA","146183","otoancorin"
"ENSG00000101082",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"SLA2","84174","Src like adaptor 2"
"ENSG00000167769",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"ACER1","125981","alkaline ceramidase 1"
"ENSG00000254413",0.313255257680161,1.68121299300568,3.01347004152366,0.557899355175149,0.576913111879754,NA,"CHKB-CPT1B","386593","CHKB-CPT1B readthrough (NMD candidate)"
"ENSG00000135587",49.7714607819412,-0.138515037050244,0.24831807259807,-0.557812951755816,0.576972117585914,0.683169845664112,"SMPD2","6610","sphingomyelin phosphodiesterase 2"
"ENSG00000169599",372.67678498203,-0.055203014771905,0.0990798421586542,-0.557156870350174,0.577420254499845,0.683631310350271,"NFU1","27247","NFU1 iron-sulfur cluster scaffold"
"ENSG00000169359",621.276813902266,0.0435317043411892,0.0781389176689815,0.557106569169563,0.577454619524394,0.683631310350271,"SLC33A1","9197","solute carrier family 33 member 1"
"ENSG00000147655",3.1392218595373,-0.567158202671147,1.01869460464365,-0.556749981874643,0.577698262312166,0.683864818470418,"RSPO2","340419","R-spondin 2"
"ENSG00000184985",59.2464463844895,0.129343888827273,0.232374374863661,0.55661855530827,0.577788073380618,0.683916201548755,"SORCS2","57537","sortilin related VPS10 domain containing receptor 2"
"ENSG00000136457",1.45885902247539,0.810878158589352,1.4576198924466,0.556302889931271,0.5780038118956,0.684116622206662,"CHAD","1101","chondroadherin"
"ENSG00000171970",28.319396733412,0.189023172753699,0.339897783427924,0.55611769764242,0.578130397448284,0.68421149904383,"ZNF57","126295","zinc finger protein 57"
"ENSG00000111886",1.64029596796646,-0.756324071443458,1.36027115636135,-0.556009783715907,0.578204166488758,0.684243857853807,"GABRR2","2570","gamma-aminobutyric acid type A receptor rho2 subunit"
"ENSG00000273559",272.831287782591,0.0640057643391503,0.115171288049259,0.555744104483532,0.57838580140988,0.684358925499071,"CWC25","54883","CWC25 spliceosome associated protein homolog"
"ENSG00000197279",4.50197256252271,0.457710820803504,0.823680318306321,0.555689884328746,0.57842287299058,0.684358925499071,"ZNF165","7718","zinc finger protein 165"
"ENSG00000143498",49.4778844869742,0.148798908242071,0.267785858608599,0.555663801722846,0.578440706672678,0.684358925499071,"TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A"
"ENSG00000104059",1.39909896628478,0.838355948273024,1.51003379457477,0.555190189309048,0.578764578668145,0.684629313516489,"FAM189A1","23359","family with sequence similarity 189 member A1"
"ENSG00000132773",110.874246427252,-0.0964269472416233,0.173700311144267,-0.555133992601404,0.578803013508378,0.684629313516489,"TOE1","114034","target of EGR1, exonuclease"
"ENSG00000186973",0.631383669376246,1.25878324340015,2.26756387486603,0.555125814691555,0.578808606759089,0.684629313516489,"FAM183A","440585","family with sequence similarity 183 member A"
"ENSG00000106560",1.52614209366708,0.821414290972255,1.48014397435677,0.554955669990967,0.578924982347136,0.684712012666086,"GIMAP2","26157","GTPase, IMAP family member 2"
"ENSG00000104369",0.656886825091669,1.31922054954214,2.37809364433399,0.554738688564804,0.579073409265664,0.684768807783778,"JPH1","56704","junctophilin 1"
"ENSG00000183273",0.656886825091669,1.31922054954214,2.37809364433399,0.554738688564804,0.579073409265664,0.684768807783778,"CCDC60","160777","coiled-coil domain containing 60"
"ENSG00000179455",1.27725818049333,-0.873875857351994,1.57545462080606,-0.554681706353995,0.579112391112567,0.684768807783778,"MKRN3","7681","makorin ring finger protein 3"
"ENSG00000144560",339.720313452031,0.0564712310307038,0.101902047828728,0.554171699528726,0.579461344468934,0.685062601630669,"VGLL4","9686","vestigial like family member 4"
"ENSG00000140675",2.8119247120976,0.612241485309999,1.10489286297055,0.554118418019249,0.579497806068169,0.685062601630669,"SLC5A2","6524","solute carrier family 5 member 2"
"ENSG00000127314",1634.27473269991,-0.0326616347495342,0.0589438082044089,-0.554114770397397,0.5795003022479,0.685062601630669,"RAP1B","5908","RAP1B, member of RAS oncogene family"
"ENSG00000047617",1.28584994030533,-0.899109279540377,1.62326395903291,-0.553889756830451,0.579654295701092,0.685189686400601,"ANO2","57101","anoctamin 2"
"ENSG00000269533",2.62480913183623,0.6009161354961,1.08581772345227,0.553422662493973,0.579974024228656,0.685512644885872,NA,NA,NA
"ENSG00000133678",94.5518850866372,0.101727485671796,0.183974545004423,0.55294326543572,0.580302259988623,0.68581303199102,"TMEM254","80195","transmembrane protein 254"
"ENSG00000198863",261.126875116898,0.0637439548199361,0.115286961451701,0.552915559723911,0.58032123232189,0.68581303199102,"RUNDC1","146923","RUN domain containing 1"
"ENSG00000090376",34.1060111830848,-0.167646104280081,0.303406228355406,-0.552546680365778,0.580573861432135,0.686056572304908,"IRAK3","11213","interleukin 1 receptor associated kinase 3"
"ENSG00000279457",29.9135794276176,0.17925708367269,0.324821565250144,0.551863246932651,0.58104205074703,0.686554777832897,NA,NA,NA
"ENSG00000132661",132.448777187248,0.0885469070758105,0.160473240585532,0.55178612180275,0.581094896776043,0.686562176421783,"NXT1","29107","nuclear transport factor 2 like export factor 1"
"ENSG00000167619",1.64358741321501,-0.808570270978469,1.46625433287788,-0.551452945677885,0.581323214421863,0.686723886247577,"TMEM145","284339","transmembrane protein 145"
"ENSG00000177427",202.382174409081,-0.0703104189360216,0.127500892927882,-0.551450404161414,0.581324956223691,0.686723886247577,"MIEF2","125170","mitochondrial elongation factor 2"
"ENSG00000244486",1636.7448347192,-0.0320476179219245,0.0581579037825055,-0.551044928334655,0.581602876113547,0.686802059106143,"SCARF2","91179","scavenger receptor class F member 2"
"ENSG00000072858",0.597126768901061,1.26871891435474,2.30251700898217,0.551013916251405,0.581624134869302,0.686802059106143,"SIDT1","54847","SID1 transmembrane family member 1"
"ENSG00000188883",0.597126768901061,1.26871891435474,2.30251700898217,0.551013916251405,0.581624134869302,0.686802059106143,"KLRG2","346689","killer cell lectin like receptor G2"
"ENSG00000129167",0.597126768901061,1.26871891435474,2.30251700898217,0.551013916251405,0.581624134869302,0.686802059106143,"TPH1","7166","tryptophan hydroxylase 1"
"ENSG00000232070",0.597126768901061,1.26871891435474,2.30251700898217,0.551013916251405,0.581624134869302,0.686802059106143,"TMEM253","643382","transmembrane protein 253"
"ENSG00000154265",25.4090289473073,-0.19977410704649,0.362788423215581,-0.550662849921696,0.581864815858601,0.686993343716434,"ABCA5","23461","ATP binding cassette subfamily A member 5"
"ENSG00000135454",53.3010262613067,0.133040767565219,0.241610434388431,0.550641647170472,0.581879353345925,0.686993343716434,"B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1"
